    0.149759935058355320E+01    0.143386583328247070E+04   -0.343248653411865234E+01   -0.587189739942550659E+01   -0.371698337793350220E+01   -0.139537465572357178E+01   -0.233096056327929749E+06   -0.602896350544150561E+01    1
    0.153602161009311655E+01    0.129938144683837891E+04   -0.838108134269714355E+01   -0.218274277448654175E+01   -0.989168572425842285E+01   -0.387004315853118896E+01   -0.231333631863355753E+06   -0.603146350544150955E+01    1
    0.150122768077254287E+01    0.156326296329498291E+04   -0.360077577829360962E+01   -0.108369274139404297E+02   -0.237124246358871460E+01   -0.113112825155258179E+01   -0.228615348380923911E+06   -0.603396350544152682E+01    1
    0.155698453690409644E+01    0.813465523719787598E+03   -0.797321063280105591E+01   -0.267744922637939453E+01   -0.986747056245803833E+01   -0.350568211078643799E+01   -0.219867741378513892E+06   -0.603646350544153165E+01    1
    0.151121750226616847E+01    0.110931847095489502E+04   -0.657551920413970947E+01   -0.391439008712768555E+01   -0.383900791406631470E+01   -0.197323012351989746E+01   -0.217525891941136972E+06   -0.603896350544152227E+01    1
    0.153543795315027221E+01    0.156464326381683350E+04   -0.921590679883956909E+01   -0.114190990328788757E+02   -0.117077159881591797E+02   -0.465441954135894775E+01   -0.215875259852298535E+06   -0.604146350544151556E+01    1
    0.154850678493976579E+01    0.131270673274993896E+04   -0.538131827116012573E+01   -0.585700559616088867E+01   -0.116550422906875610E+02   -0.578000921010971069E+01   -0.212848893629483704E+06   -0.604396350544152039E+01    1
    0.155443309727311130E+01    0.101795921325683594E+04   -0.537461620569229126E+01   -0.556272447109222412E+01   -0.111892323493957520E+02   -0.488838535547256470E+01   -0.211794433311449218E+06   -0.604646350544152966E+01    1
    0.156167578468322743E+01    0.112230937480926514E+04   -0.106857258081436157E+01   -0.158787709474563599E+01   -0.943160420656204224E+01   -0.626815259456634521E+01   -0.211580912727132702E+06   -0.604896350544152206E+01    1
    0.155643699097037302E+01    0.125871465206146240E+04   -0.718882703781127930E+01   -0.404151821136474609E+01   -0.104572117328643799E+01   -0.108669641017913818E+02   -0.208305247440578765E+06   -0.605146350544152156E+01    1
    0.152208052489757528E+01    0.118651151657104492E+04   -0.258496832847595215E+01   -0.648934108018875122E+01   -0.417728716135025024E+01   -0.103989833593368530E+01   -0.204474180589529249E+06   -0.605396350544152995E+01    1
    0.153373648307919486E+01    0.911042213439941406E+03   -0.240869128704071045E+01   -0.997190791368484497E+01   -0.965129125118255615E+01   -0.170373064279556274E+01   -0.202839692913065170E+06   -0.605646350544151790E+01    1
    0.154892038478851291E+01    0.112615559101104736E+04   -0.127561801671981812E+01   -0.884341108798980713E+01   -0.856190532445907593E+01   -0.945806366205215454E+01   -0.201526276862928702E+06   -0.605896350544151829E+01    1
    0.154786864557266224E+01    0.860439658164978027E+03   -0.432296103239059448E+01   -0.706412351131439209E+01   -0.168025308847427368E+01   -0.861795234680175781E+01   -0.199881696463015949E+06   -0.606146350544153112E+01    1
    0.149813124679326992E+01    0.134176578521728516E+04   -0.674554592370986938E+01   -0.800095778703689575E+01   -0.872482872009277344E+01   -0.218293291330337524E+01   -0.198871437033811089E+06   -0.606396350544153950E+01    1
    0.151958291156887992E+01    0.156560978889465332E+04   -0.344042187929153442E+01   -0.591145151853561401E+01   -0.823300451040267944E+01   -0.503330981731414795E+01   -0.198850751799722027E+06   -0.606646350544153368E+01    1
    0.155306442684531198E+01    0.625019168853759766E+03   -0.720488065481185913E+01   -0.106683464050292969E+02   -0.974032735824584961E+01   -0.156258076429367065E+01   -0.195975451475632668E+06   -0.606896350544153407E+01    1
    0.152247580193281151E+01    0.144989356994628906E+04   -0.108029738664627075E+02   -0.114332401156425476E+02   -0.100131457448005676E+02   -0.421372759342193604E+01   -0.194820469841725950E+06   -0.607146350544153712E+01    1
    0.148959680103063574E+01    0.127818763256072998E+04   -0.369371366500854492E+01   -0.844444411993026733E+01   -0.229454636573791504E+01   -0.328531843423843384E+01   -0.193662073317366303E+06   -0.607396350544151886E+01    1
    0.154845237541794756E+01    0.967061185836791992E+03   -0.459964972734451294E+01   -0.137418991327285767E+01   -0.115425220727920532E+02   -0.911346787214279175E+01   -0.190312671935875464E+06   -0.607646350544150149E+01    1
    0.152392386311888672E+01    0.153373649120330811E+04   -0.240658992528915405E+01   -0.884891593456268311E+01   -0.113979916572570801E+02   -0.103219888806343079E+02   -0.190189210164986725E+06   -0.607896350544150277E+01    1
    0.155871127982139579E+01    0.708230161666870117E+03   -0.102277973890304565E+02   -0.362018501758575439E+01   -0.136985999345779419E+01   -0.502312755584716797E+01   -0.189734057789134531E+06   -0.608146350544151737E+01    1
    0.152579553608894347E+01    0.131242721080780029E+04   -0.615291011333465576E+01   -0.512982165813446045E+01   -0.728804343938827515E+01   -0.538026922941207886E+01   -0.187930197331234231E+06   -0.608396350544153197E+01    1
    0.155286345911622026E+01    0.654956555366516113E+03   -0.101863038539886475E+02   -0.264636218547821045E+01   -0.153117769956588745E+01   -0.141287332773208618E+01   -0.184445626209921524E+06   -0.608646350544153236E+01    1
    0.153628957516550990E+01    0.914881420135498047E+03   -0.432261615991592407E+01   -0.167432928085327148E+01   -0.549052089452743530E+01   -0.407017606496810913E+01   -0.182709100580472528E+06   -0.608896350544152032E+01    1
