    0.149472901137471181E+01    0.935063505172729492E+03   -0.734720546007156372E+01   -0.820582056045532227E+01   -0.231391429901123047E+01   -0.131251194288087485E+06   -0.614646350544152309E+01    1
    0.151765257643461204E+01    0.797756290435791016E+03   -0.265514528751373291E+01   -0.712753611803054810E+01   -0.105631032586097717E+02   -0.131227594145662326E+06   -0.614896350544151282E+01    1
    0.151530390279293048E+01    0.104012699127197266E+04   -0.702317416667938232E+01   -0.704174613952636719E+01   -0.815285903215408325E+01   -0.131162776303174032E+06   -0.615146350544152742E+01    1
    0.151194207962751381E+01    0.111561551094055176E+04   -0.115915805101394653E+02   -0.662606203556060791E+01   -0.650590676069259644E+01   -0.130125539870120789E+06   -0.615396350544151360E+01    1
    0.150977789776325211E+01    0.112642202377319336E+04   -0.677890282869338989E+01   -0.127090978622436523E+01   -0.100961465835571289E+02   -0.129262900385596149E+06   -0.615646350544150067E+01    1
    0.152313984596729268E+01    0.692893004417419434E+03   -0.105410779714584351E+02   -0.641471618413925171E+01   -0.105080069303512573E+02   -0.128753068690179352E+06   -0.615896350544150195E+01    1
    0.149280506735444063E+01    0.981270527839660645E+03   -0.706505191326141357E+01   -0.237950760126113892E+01   -0.313410103321075439E+01   -0.127262159072067108E+06   -0.616146350544151922E+01    1
    0.146852085113525366E+01    0.137068200111389160E+04   -0.106044105887413025E+02   -0.251188355684280396E+01   -0.116744476556777954E+01   -0.126040740079383133E+06   -0.616396350544152849E+01    1
    0.151086523767113667E+01    0.870191812515258789E+03   -0.664803880453109741E+01   -0.416233503818511963E+01   -0.535443133115768433E+01   -0.125593425276074326E+06   -0.616646350544150668E+01    1
    0.149535422270894047E+01    0.121370189189910889E+04   -0.208620536327362061E+01   -0.117774877548217773E+02   -0.682893687486648560E+01   -0.123353418052831388E+06   -0.616896350544149996E+01    1
    0.151613489341735819E+01    0.698238968849182129E+03   -0.904529392719268799E+01   -0.129864645004272461E+01   -0.110956742167472839E+02   -0.121759076036418788E+06   -0.617146350544152167E+01    1
    0.147250076549649211E+01    0.143079860210418701E+04   -0.180900067090988159E+01   -0.929812151193618774E+01   -0.383414822816848755E+01   -0.121017701090300994E+06   -0.617396350544153449E+01    1
    0.151481353667378404E+01    0.620572280883789062E+03   -0.118966543674468994E+01   -0.379875814914703369E+01   -0.275107032060623169E+01   -0.120931642011693752E+06   -0.617646350544151179E+01    1
    0.151683723553419103E+01    0.701911163330078125E+03   -0.680813962221145630E+01   -0.716140115261077881E+01   -0.102806894183158875E+02   -0.120040416321889425E+06   -0.617896350544150152E+01    1
    0.151932850635051708E+01    0.506981229782104492E+03   -0.501469981670379639E+01   -0.871965628862380981E+01   -0.104492835402488708E+02   -0.116851380048255611E+06   -0.618146350544150103E+01    1
    0.152066543991565695E+01    0.455170822143554688E+03   -0.583942627906799316E+01   -0.828079098463058472E+01   -0.963354736566543579E+01   -0.116488519430202548E+06   -0.618396350544151829E+01    1
    0.148731578085422500E+01    0.126396684646606445E+04   -0.963549858331680298E+01   -0.308580315113067627E+01   -0.117358853816986084E+02   -0.115451491186995103E+06   -0.618646350544152934E+01    1
    0.149662753674387927E+01    0.114150240421295166E+04   -0.693348699808120728E+01   -0.104309489130973816E+02   -0.489906197786331177E+01   -0.115443811875118583E+06   -0.618896350544151730E+01    1
    0.150325976341366752E+01    0.103069519996643066E+04   -0.835814994573593140E+01   -0.526926487684249878E+01   -0.973237431049346924E+01   -0.115380307544835159E+06   -0.619146350544153012E+01    1
    0.146194536686539633E+01    0.118545701503753662E+04   -0.395142388343811035E+01   -0.213952618837356567E+01   -0.175476521253585815E+01   -0.110884298904755793E+06   -0.619396350544153673E+01    1
