    0.129981746243135654E+01    0.151839924704329837E+04   -0.572675186412223081E+01   -0.697390480623150921E+01   -0.390965179226516213E+01    0.441544842251540672E+03
    0.130884390573266507E+01    0.127406990645235715E+04   -0.600928003962815094E+01   -0.739191213899009458E+01   -0.384734589242398428E+01    0.441562053232090989E+03
    0.130596604851445486E+01    0.122879266162597514E+04   -0.508584199864356279E+01   -0.705975642328852881E+01   -0.342637712833236030E+01    0.441562267029896702E+03
    0.130659069523224303E+01    0.137772063917701530E+04   -0.595326266831410678E+01   -0.790822164039312892E+01   -0.409442323856884194E+01    0.441599692167934734E+03
    0.130433743764692389E+01    0.150571121843675473E+04   -0.609479759879417049E+01   -0.752675125139477075E+01   -0.433752043650176056E+01    0.441607486915060122E+03
    0.130479315585220879E+01    0.130461580657471404E+04   -0.488307145893657868E+01   -0.645301753394970135E+01   -0.364344393171995939E+01    0.441654577319871635E+03
    0.129897524705262168E+01    0.149414002454245701E+04   -0.535263340063047011E+01   -0.676472771647405757E+01   -0.393356331467839482E+01    0.441675997593956652E+03
    0.130382162098153587E+01    0.151847648881324335E+04   -0.572321561296770387E+01   -0.742116739462826835E+01   -0.432200075772475945E+01    0.441683468856351737E+03
    0.130641728943377289E+01    0.148747824123549981E+04   -0.644333544440112416E+01   -0.809131942831542794E+01   -0.431219603818150965E+01    0.441707797620515635E+03
    0.130932522957330133E+01    0.123062860060462253E+04   -0.563184125090814547E+01   -0.747978221384027542E+01   -0.372368878474136267E+01    0.441730613753033367E+03
    0.130304054432005767E+01    0.151098537777885394E+04   -0.621525563762503808E+01   -0.694757198477562987E+01   -0.413798428257515560E+01    0.441731030430648559E+03
    0.130309844739725822E+01    0.126765207461581076E+04   -0.463818234904306426E+01   -0.623940690644778595E+01   -0.336190448226793670E+01    0.441785457509840512E+03
    0.130645467976790552E+01    0.140204149963671421E+04   -0.556439191290401336E+01   -0.765274775557543041E+01   -0.417172945624064440E+01    0.441832886265442824E+03
    0.130777046104773387E+01    0.136959963402336189E+04   -0.614520560438807983E+01   -0.785493343191050375E+01   -0.402559444682326717E+01    0.441835529117112969E+03
    0.129638516097460466E+01    0.148763256956695227E+04   -0.479522892601849104E+01   -0.635045020934773774E+01   -0.365091303224244079E+01    0.441852866106627005E+03
    0.129559944654847947E+01    0.152972226694481424E+04   -0.486911533207564418E+01   -0.662931194210267449E+01   -0.374626485423743105E+01    0.441868465761974960E+03
    0.130142687463777773E+01    0.148958387716305606E+04   -0.547657204895096150E+01   -0.767238455161594413E+01   -0.393855485385991777E+01    0.441878395652275401E+03
